"video_url","author","comment","votes","time","is_reply","teks_bersih","skor_sentimen","sentimen"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@AlvitoDesu","Thx you suara berkelas","0","2 weeks ago","False","terima kasih you suara kelas","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@MunawarZikri-u8i","Sering2 buat konten sama psikolog bang","0","2 weeks ago","False","sering buat konten sama psikolog bang","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@yayanurcahyati4324","MaasyaAllah aku selalu suka dengan ka analisa menyampaikan.. Makasih kak bilal sudah berkenan menghadirkan beliau.","0","2 weeks ago","False","maasyaallah aku selalu suka ka analisa sampai terima kasih kak bilal kenan hadir beliau","3","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@ZicoAgustianRusdy","opening highlight subscriber-nya kaya DOAC, good good","0","2 weeks ago","False","opening highlight subscriber nya kaya doac good good","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@etonraudatulfbt2199","yang gue heranin di indonesia ini kok bisa mereka suruh orang bekerja diluar dari jobdesk nya, dengan alesan minta tolong.","1","2 weeks ago","False","saya heranin indonesia kok mereka suruh orang kerja luar jobdesk nya alesan minta","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Aansopandi-z8o","staytuned di channel SUARA BERKELAS...mantapz..🎧🚬☕🤝","1","2 weeks ago","False","staytuned channel suara kelas mantapz","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@muhammadyumnaiffatrabbani5927","Sangarr ini episode 🤟🏻","0","2 weeks ago","False","sangarr episode","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@kurniachandra7833","Berasa lagi konseling pribadi, krn persis dgn keadaan diriku skrg","1","2 weeks ago","False","asa konseling pribadi persis ada diri sekarang","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@niayliawow509","Suka bgt sama penyampaian ka analisa, seperti di kontennya sendiri, ringan, mudah dimengerti, halus, tertata banget, dan ngena","0","2 weeks ago (edited)","False","suka banget sama sampai ka analisa di konten sendiri ringan mudah erti halus tata banget ngena","3","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@syifavoiceover8154","GA miris kaka, justrus bangga...Karena Aku juga.❤","0","2 weeks ago","True","miris kaka justrus bangga aku","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@kaneishia","sama kak, bedanya aku langsung kerja tp gaji gak sesuai ekspektasi keluarga. pada akhirnya aku sadar, jalan apapun yang lagi kita hadapi hari ini, tetap ada celahnya di mata orang lain","9","2 weeks ago","True","sama kak beda aku langsung kerja gaji sesuai ekspektasi keluarga akhir aku sadar jalan apa lagi hadap hari tetap celah mata orang","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@alfiahlys3218","Kak, aku pernah merasakan posisi mu","0","2 days ago","True","kak aku pernah rasa posisi mu","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@mzyansyah","Semangat ka","1","2 weeks ago","True","semangat ka","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@firnandatriwahyuni5504","Kak sama","0","4 days ago","True","kak sama","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Ivanovichhenko","14:03 valid lagi gw banget ini, ortu gw apa apa selalu punya mindset begini, kalo udh sukses udh nikah, gw tetep harus biayain adek adek gw kuliah dan ortu gw hidup, kalo gak berhasil ya gagal","7","2 weeks ago","False","valid banget ortu apa apa selalu punya mindset begini kalo sukses nikah tetep biayain adek adek kuliah ortu saya hidup kalo hasil gagal","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@gabeharahap","10 tahun lalu merasa tidak otentik, maaf kak...aku liat itu di dirimu sejak dulu, alhamdulillah sudah aware..selamat bertumbuh, kamu tambah keren sekarang","6","2 weeks ago","False","tahun lalu rasa otentik maaf kak aku liat di diri sejak dulu alhamdulillah aware selamat tumbuh kamu tambah keren sekarang","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@EghyVDjaya","Mendengarkan podcast ini dengan kondisi yg kebetulan sedang ""burn out"", rasanya ada validasi yg saya temukan di sini. Pengakuan bahwa entah berapa banyak saya menghadirkan orang lain dalam diri saya, berikut masalahnya & pemenuhan ekspektasi. Semuanya bermuara pada satu aktualisasi: dampaknya diri saya semakin sedikit. Nyaris habis. Semakin tidak menemukan keberadaan 'saya' sendiri. Terima kasih obrolannya, semoga saya terus dapat belajar.","7","2 weeks ago","False","dengar podcast dengan kondisi betul sedang burn out rasa validasi temu sini aku entah berapa banyak hadir orang dalam diri ikut masalah penuh ekspektasi semua muara satu aktualisasi dampak diri makin sedikit nyaris habis makin temu ada sendiri terima kasih obrol moga saya terus ajar","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@yumnn2033","Seneng banget disini menyinggung masalah sistemik yang saya rasa sangat relate dengan kondisi negara kita saat ini.","0","2 weeks ago","False","neng banget sini singgung masalah sistemik saya rasa sangat relate kondisi negara saat","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@waidiakbar3178","iya betul, budaya sopan santun Inggris tingi sekali. Jangan lupa bilang thanks, dan please..., jika masuk ruang siapa pun yang paling depan otomatis menahan daun pintu sampai semua orang yang di belakangnya masuk semua. Begitu ketika saya sempat belajar di Leicester.","1","2 weeks ago","False","iya betul budaya sopan santun inggris tingi sekali jangan lupa bilang terima kasih please masuk ruang siapa paling depan otomatis tahan daun pintu semua orang yang belakang masuk semua ketika sempat ajar di leicester","4","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Dolcesanti7878","Gampang. Jadi Diri sendiri lakukan yang kamu happy. Pilih picky teman kerja yg positif vibes. Jauuhi orang sombong bad vibes. Krn isinya cuma nularin emosi ga penting. Iya kesannya kok gitu. Hm happy my mind my brain lebih penting untuk hidupku. Daripada capek berurusan yg ga bagus buat hidupmu","2","2 weeks ago (edited)","False","gampang jadi diri sendiri laku kamu happy pilih picky teman kerja positif vibes jauuhi orang sombong bad vibes isi cuma nularin emosi penting iya kesan kok gitu hm happy my mind my brain lebih penting hidup capek urus tidak bagus buat hidup","-3","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@putrinirnaw","masyaallah skripsiku juga bahas itu wkwk efikasi diri sama resiliensi dari sudut pandang anak manajemen fokusnya ke sdm. takut bgt ksripsiku salah hihi tp ya udahlah udah selesai juga:)","0","2 weeks ago (edited)","False","masyaallah skripsi bahas wkwk efikasi diri sama resiliensi sudut pandang anak manajemen fokus sdm takut banget ksripsiku salah hihi ya udahlah selesai","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@dalhar_jepara","Suka dengan pembahasan yang relate. semakin menguatkan keyakinan, semacam pupuk yang dibutuhkan untuk tumbuh. terima kasih ka","3","2 weeks ago","False","suka bahas relate makin kuat yakin macam pupuk butuh tumbuh terima kasih ka","3","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@SondangStmg1721","Keyakinan sama diri sendiri ❤","0","2 weeks ago","False","yakin sama diri sendiri","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@KeluargaArindra","Suka banget dg podcast2 berbobot macam ini❤","0","2 weeks ago","False","suka banget dg podcast bobot macam","3","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@mr.shaibi01","Hehe hanya orang2 yg nyesel ga cobaGa ruda Ho ki gampang bgt dapetr free spin nya😊","0","2 weeks ago","False","hehe orang nyesel cobaga ruda ho ki gampang banget dapetr free spin nya","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@unad5253","cantik bgt","0","2 weeks ago","False","cantik banget","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@jajangnurjaman5712","Suara berkelas emang keren2 narasumbernya","0","2 weeks ago","False","suara kelas emang keren narasumber","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@nurridhasoekanda4776","Oh iya. Saya juga belim subscribe. Padahal suka nonton kontennya","3","2 weeks ago","False","iya juga belim subscribe padahal suka nonton konten","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@yawizhe","Setuju, temen SMP yg menurutku paling nyaman, tp  mereka uda jauh 😢","0","2 weeks ago","False","tuju temen smp turut paling nyaman mereka uda jauh","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@laksitagamar6896","setuju banget yg paling penting dalam hidup kita itu awarness atau kesadaran","3","2 weeks ago","False","tuju banget paling penting hidup itu awarness sadar","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@RidhaBummie","saya sudah masuk kesini, berusaha ngak iri dengan pencapaian orang.. ingin fokus ke diri dan tenaga diri di umur 30 tahun ini","35","2 weeks ago","False","sudah masuk kesini usaha ngak iri capai orang fokus diri tenaga diri umur tahun","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@idafitria1173","Terimakasih podcast yang mengajari hal yang selama ini susah di sembuhkan 😢❤❤❤❤","0","2 weeks ago","False","terimakasih podcast ajar yang lama susah sembuh","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@liesaherliyani3508","Aku suka kata kata di 48:53😘😘","0","2 weeks ago","False","aku suka kata kata","3","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@RFishingBackpacker","Daging semua isinya.tanpa tulang..","0","2 weeks ago","False","daging semua isi tulang","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@themorgan96","Kak ..
Tenryata aku ga sendiri..","1","2 weeks ago","True","kak tenryata aku sendiri","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Umihani-xw7pk","aq juga k,, 😢","1","2 weeks ago","True","aku k","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@caturajipangestu3688","Tapi susah buat gak iri sama orang karena tiap hari ketemu orang 😢","1","2 weeks ago","True","susah buat iri sama orang tiap hari ketemu orang","-2","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Januarmirza","Apakah ekspektasi org tua atau lingkungan membuat org jadi koruptor.. dengan uang banyak hidup akan bahagia?? Benang merahnya terlalu orientasinya ttng uang byk...","0","2 weeks ago","False","ekspektasi orang tua lingkung buat orang jadi koruptor uang banyak hidup bahagia benang merah terlalu orientasi ttng uang banyak","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@RidhoMuli","13:50","0","2 weeks ago","False","","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@LaeliNur-y7v","Ini smua jawaban yg Sy cari selama ini masyaallah ❤","0","2 weeks ago","False","smua jawab saya cari lama masyaallah","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@MuhammadEfendi-b1l","Aku udah subscribe ya bang 😊","0","2 weeks ago","False","aku subscribe bang","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@trisniulandtary","Aq baru sadar aku pelit kediri aku sndiri, krna dulu ortuq sukses trus bangkrut, bhkan dulu utk skolahpun susah bgt utk dpt uang saku... Skrg aq obses utk nabung tp dsaat suamiq judol, aq bner2 bantu sampe habis2an, skrg kepercayaanku habis, hatiku hancur, bner2 depresi... Ngerasa rendah diri smpe bbrp kali kpikiran pgn bundir... Skrg suamiq krja di LN, udah 8bulan kita gak kontakan,","6","2 weeks ago","False","aku baru sadar aku pelit diri aku sndiri krna dulu ortuq sukses terus bangkrut bhkan dulu utk skolahpun susah banget utk dpt uang saku sekarang aku obses utk nabung dsaat suamiq judol aku bner bantu sampe habis an sekarang percaya habis hati hancur bner depresi ngerasa rendah diri smpe bbrp kali kpikiran pgn bundir sekarang suamiq krja ln bulan tidak kontak","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@erniharahap-r3q","Salah satu psikolog kesayangan aku,❤","1","2 weeks ago","False","salah satu psikolog sayang aku","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@zeehaza7565","Akhirnya mba Ana 🤍🤍🤍","0","2 weeks ago","False","akhir mba ana","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@RzkyFrmnsyh.12","Kunci utama untuk mengatasi masalah emosional adalah memiliki kesadaran diri. Kita perlu menyadari ""tombol"" emosi kita agar tidak terjebak dalam pola stres yang berulang.","5","2 weeks ago","False","kunci utama atas masalah emosional milik sadar diri perlu sadar tombol emosi agar jebak pola stres ulang","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@elolalayla","Orang yang berselingkuh adalah orang yang kehilangan arah hidupnya.dia tidak tau arah hidupnya mau kemana,orang yang berselingkuh tidak mencintai selingkuhanya sebenarnya dia mencintai dirinya dengan versi yang dia inginkan,versi terbaik yang dia anggap keren di samping selingkuhanya. Ngena banget ya dengan kata kata ini","167","2 weeks ago","False","orang selingkuh orang hilang arah hidup tau arah hidup mau orang selingkuh tidak cinta selingkuhanya benar cinta diri versi dia ingin versi baik dia anggap keren samping selingkuhanya ngena banget dengan kata kata","4","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Thomasdisini","Hm","0","2 weeks ago","False","hm","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@rahmansatrio8112","saya sudah suscribe kak bilal","0","2 weeks ago","False","sudah suscribe kak bilal","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@jjong.namu.park26","1:06:00 note !!!","1","2 weeks ago","False","note","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@KirikananMampos","Kaya gmna ya pikiran kita... kaya kerja tapi ga ngelakuin apa apa untuk diri kita lebih baik kedepannya. 
Aku pasrahkan ini semuanya 😢","12","2 weeks ago","False","kaya gmna pikir kaya kerja tidak ngelakuin apa apa diri lebih baik depan aku pasrah semua","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@KirikananMampos","Caranya gimana si mas agar kita bisa nyaman sama hidup yg sebenarnya kita gamau. 

Misalnya kita kerja dengan gtu gtu aja nerima gajih. 
Belom pikiran kita selalu overtingking, belom ketemu orang"" yg kaya tai lah di dunia pekerjaan. Toxic npd parah dah mas. 
Ini jujur yg saya alamin walaupun saya cerita pengalaman diri saya sendiri 😢🫨🥹🥲","0","2 weeks ago","False","cara gimana si mas nyaman sama hidup benar gamau misal kerja gtu gtu aja nerima gajih pikir kita selalu overtingking ketemu orang kaya tai lah dunia kerja toxic npd lebih mas jujur alamin walaupun cerita alam diri saya sendiri","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@alamfirdausheriza7660","ketika psikolog memerlukan psikolog","3","2 weeks ago","False","psikolog perlu psikolog","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@KirikananMampos","Tapi sedih jga si mas aku kira dewasa itu menyenangkan dan ternyata setelah umur aku meranjak 20 aku baru sadar banyak ekptesasi di kepalaku, dari orang tua tentang masa depan. Pekerjaan yg gtu gtu aja sedih banget mas aseli 😢😢","11","2 weeks ago","False","sedih jga si mas aku kira dewasa senang nyata umur aku meranjak aku baru sadar banyak ekptesasi kepala orang tua masa depan kerja gtu gtu aja sedih banget mas aseli","-2","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@KirikananMampos","Yah kalo ilang arah ada gps wkwk","0","2 weeks ago","False","yah kalo ilang arah gps wkwk","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@mamd777","daginggg bangettt nihhh 🔥🔥","0","2 weeks ago","False","daginggg bangettt nihhh","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@nuri_amri","Love with this session ❤❤❤","1","2 weeks ago","False","love with this session","3","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@LilisSyann9","Mas Bilal disini agak salting dikit ya, terlalu nyaman ya mas😅","0","2 weeks ago","False","mas bilal sini salting dikit terlalu nyaman mas","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@titihratih8942","Ya Alloh, gak mudah jadi kaka, tapi saya yakin kaka kuat, apalagi udah denger podcast ini
Semoga Alloh menguatkan Kaka, InshaAllah kedepan nya lebih baik dalam segala hal🤲","1","2 weeks ago","True","alloh mudah jadi kaka saya yakin kaka kuat sudah denger podcast moga alloh kuat kaka inshaallah depan nya lebih baik segala","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@trisniulandtary","​ @titihratih8942 makasi kk, sbnernya kluargaku sllu support tp aku trllu malu utk crita, temen2 udah punya klrga masing2, gak mgkin aku repotin utk dger critaku, bhkan utk kepsikolog aku trllu kasian utk ngeluarin duit, aku sllu mengalah pdhl gada yg minta utk aku nyerah sama diri aku sndiri. Aku sllu mendahulukan anak2, kluarga, tp utk diri sndiri aku sllu mengalah. Trnyata aku emank sakit didalam","0","2 weeks ago","True","makas kk sbnernya kluargaku sllu support aku trllu malu utk crita temen punya klrga masing mgkin aku repotin utk dger critaku bhkan utk psikolog aku trllu kasi utk ngeluarin duit aku sllu kalah pdhl gada minta utk aku nyerah sama diri aku sndiri aku sllu dahulu anak kluarga utk diri sndiri aku sllu kalah trnyata aku emank sakit dalam","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@AsfiaMasfufah-r9j","Semangat kakk","0","2 weeks ago","True","semangat kakk","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@trisniulandtary","​ @AsfiaMasfufah-r9j makasi kk","0","13 days ago","True","r j makas kk","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@yukirinn2526","Boong","0","2 weeks ago","True","boong","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@Ahemku88Ahem","​ @yukirinn2526 🤣","0","10 days ago","True","","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@AldhyArzullyant","Apasih jamet","0","2 weeks ago","True","apasih jamet","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@AriEfendi-w8z","Percayalah kamu yang merasa gitu gitu aja adalah sesuatu yang beberapa orang harapkan. Punya harapan boleh saja tapi untuk menyesali kehidupan hari ini juga tidak bisa dibenarkan. Fase dan pencapaian setiap orang itu berbeda-beda. Dengan langkah dan gerakan kita sebenarnya kita sudah mendapatkan pencapaian kecil yang belum tampak di mata kita. Keep moving kak.","2","2 weeks ago","True","percaya kamu rasa gitu gitu aja sesuatu beberapa orang harap punya harap saja untuk sali hidup hari juga bisa benar fase capai orang beda beda langkah gera benar sudah dapat capai kecil belum tampak mata keep moving kak","-1","negatif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@kintaniakaramina2880","28:56 ""kita gak pernah tau sampai kita ada di kaki orang itu"" , part ini langsung deg! oh iya betul yaa..","1","2 weeks ago","False","tidak pernah tau kita di kaki orang part langsung deg iya betul yaa","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@hensofficial4940","40:10 Ngobrol daan cerita sana diri sendiri untuk tau trauama dan sadar","3","2 weeks ago","False","ngobrol daan cerita sana diri sendiri tau trauama sadar","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@danisaurusssss","""nak, ibumu sedang invest pengetahuan dan wawasan untuk jangka panjang dimulai dari nyari ilmu termasuk di podcast ini. ibu berusaha kontrol diri, regulasi emosi, belajar parenting, belajar memahami emosi, dll. one day, ibu mungkin ga sempurna tapi ibu akan usahakan menjadi orang tua yang selalu ada untuk kamu. jangan bandel yaaaa, semoga ibu ga menerapkan parenting voc ya nak wkwkwk""","691","2 weeks ago (edited)","False","nak ibu sedang invest tahu wawas jangka panjang mulai nyari ilmu masuk podcast ibu usaha kontrol diri regulasi emosi ajar parenting ajar paham emosi one day ibu mungkin sempurna ibu usaha jadi orang tua selalu untuk kamu jangan bandel yaaaa moga ibu terap parenting voc nak wkwkwk","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@SuhefiOktarian","yeyy kak analisa...","0","2 weeks ago","False","yeyy kak analisa","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@hadikhoirudin103","Mungkin kedepanya diberikan kesempatan bisa tanya ke Mbk Analisa...
Pingin tanya ketika pasangan kayak mbk analisa yg sudah satlle secara  ekonomi dan ilmu dari pasangan suami istri, apakah dalam menjalankan kehidupan rumah tangga mbk analisa zero permasalahan/totaliy bahagia .. dan apalagi yg masih mau dicari dalam kehidupan kedepannya","0","2 weeks ago","False","mungkin depa beri sempat tanya mbk analisa pingin tanya pasang kayak mbk analisa sudah satlle ekonomi ilmu pasang suami istri jalan hidup rumah tangga mbk analisa zero masalah totaliy bahagia apalagi masih mau cari dalam hidup depan","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@GustienJastin","Bang undang teh feby","0","2 weeks ago","False","bang undang teh feby","0","netral"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@najlajihan8008","Yeayy ada mba anaaaa❤❤❤❤❤","0","2 weeks ago","False","yeayy mba anaaaa","5","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@AgusKurniawan-t2u","Jaman sekarang ekonomi pada susah pada pelitt ke uang😊efisiensi hemat uang jadi pada sepi sepi bosss😊","1","2 weeks ago","False","jaman sekarang ekonomi susah pelitt uang efisiensi hemat uang jadi sepi sepi bosss","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@taufiknhidayat","Bagi yang sedang memilih jodoh

Bayangkan diri Anda masuk ke sebuah supermarket jodoh. Supermarket ini tidak diketahui ada berapa lantai. Aturannya, lantai teratas yang Anda kunjungi adalah lantai kosong. Tak ada lagi jodoh tersedia di situ. Dari situ Anda harus keluar, tidak boleh turun kembali ke lantai sebelumnya.

Di lantai pertama, bagi perempuan Anda menemukan seorang laki-laki yang wajah maupun perawakannya biasa saja. Ia laki-laki yang baik, tapi tidak ada kebaikan khusus yang menonjol padanya. Karirnya pun biasa saja, ia tidak kaya, tapi cukup untuk hidup sederhana. Anda merasa ingin mencari yang lebih baik, maka Anda naik ke lantai berikutnya. 

Di lantai 2 Anda menemukan seorang laki-laki yang cukup tampan, badannya pun cukup atletis. Ia sudah hidup lumayan mapan, punya rumah, punya mobil. Ia pun taat beragama. Sepertinya ia juga seorang penyayang terhadap anak-anak. Anda merasa masih belum puas dengan calon ini. Anda naik ke lantai berikutnya.

Di lantai 3 Anda bertemu dengan pengusaha muda yang sukses. Ia tidak kaya raya, tapi hartanya sudah lebih dari cukup untuk menjalankan kehidupan. Ia pun tampan, lerawakan atletis. Ia juga punya ilmu agama yang mendalam. Lebih dari itu, ia pandai memasak, dan mau berbagi dalam pekerjaan rumah tangga.

Begitu seterusnya. Untuk laki-laki pun begitu. Makin tinggi lantai supermarket yang Anda datangi, makin bagus kualitas calon yang tersedia di sana, membuat Anda jadi penasaran, calon seperti apa yang ada di lantai yang lebih tinggi.

Tapi ingat, Anda tidak tahu apakah selalu ada lantai yang lebih tinggi setelah lantai di mana Anda berada sekarang. Boleh jadi bila Anda naik satu lantai lagi, itu adalah lantai kosong, lantai terakhir Anda. 

Apa yang akan Anda lakukan? Di lantai berapa Anda akan memutuskan untuk memilih calon dan menikah? Apakah Anda akan memilih secepatnya, atau Anda akan naik ke lantai yang lebih baik lagi? Bagaimana bila ternyata ketika naik ke lantai yang lebih tinggi, ternyata itu adalah lantai kosong?

Banyak orang mengira bahwa keberhasilan pernikahan ditentukan sebelum pernikahan. Calonnya baik, maka baiklah rumah tangganya. Tidak. Keberhasilan pernikahan ditentukan setelah orang menikah. Pernikahan bukanlah soal dua orang baik bertemu, membangun rumah tangga yang baik. Pernikahan adalah soal dua orang dengan kebaikan dan keburukan, bekerja sama membangun rumah tangga yang baik. Perjuangannya adalah sama-sama berubah untuk membangun sesuatu yang baik.

Jadi, keberhasilan pernikahan tidak ditentukan oleh seberapa baik calon suami atau calon istri. Namun ia ditentukan oleh seberapa baik keduanya bekerja sama setelah menikah.","0","2 weeks ago","False","sedang pilih jodoh bayang diri masuk buah supermarket jodoh supermarket tahu berapa lantai atur lantai atas kunjung lantai kosong tak jodoh sedia situ situ harus keluar turun lantai belum lantai pertama perempuan temu orang laki laki wajah maupun awa biasa laki laki baik baik khusus tonjol pada karirnya biasa kaya cukup hidup sederhana rasa cari lebih baik naik lantai ikut lantai temu orang laki laki cukup tampan badan cukup atlet hidup lumayan mapan punya rumah punya mobil taat agama seperti juga orang sayang anak anak rasa belum puas calon naik lantai ikut lantai temu usaha muda sukses tidak kaya raya harta sudah lebih cukup jalan hidup pun tampan lawa atlet ia juga punya ilmu agama dalam lebih ia pandai masak mau bagi kerja rumah tangga terus laki laki pun begitu makin tinggi lantai supermarket datang makin bagus kualitas calon sedia sana buat jadi penasaran calon apa lantai lebih tinggi ingat tidak tahu selalu ada lantai lebih tinggi lantai mana ada sekarang boleh jadi bila anda naik satu lantai itu lantai kosong lantai akhir anda apa anda laku lantai berapa anda putus pilih calon meni anda akan pilih cepat anda akan naik lantai lebih baik lagi bagaimana bila nyata naik ke lantai lebih tinggi nyata itu lantai kosong banyak orang ira hasil nikah tentu nikah calon baik baik rumah tangga tidak hasil nikah tentu orang meni nikah bukan soal orang baik temu bangun rumah tangga baik nikah soal orang baik keburu kerja sama bangun rumah tangga yang baik juang adalah sama sama ubah bangun yang baik jadi hasil nikah tidak tentu berapa baik calon suami calon istri ia tentu berapa baik dua kerja sama meni","21","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@jjong.namu.park26","Yeahh, Kak Analisa.. i love her 🎉❤","2","2 weeks ago","False","yeahh kak analisa i love her","2","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@yuk69_tv","Masyaallah ❤
salam dari yuk69","278","2 weeks ago","False","masyaallah salam yuk","1","positif"
"https://youtu.be/WRxJGz-TA44?si=rfAIXKsyYvCPQPkk","@wellywicaksana3426","❤🔥","0","2 weeks ago","False","","2","positif"
